date,city,temperature,humidity,condition
2025-10-13,New York,2.0,71,Rain
2025-10-14,New York,-5.4,91,Clear
2025-10-15,New York,14.4,42,Rain
2025-10-16,New York,26.6,21,Thunderstorm
2025-10-17,New York,14.1,33,Drizzle
2025-10-18,New York,33.0,96,Clear
2025-10-19,New York,34.3,60,Thunderstorm
2025-10-20,New York,17.3,29,Fog
2025-10-21,New York,32.0,68,Clear
2025-10-22,New York,32.6,37,Thunderstorm
2025-10-23,New York,13.8,60,Fog
2025-10-24,New York,25.1,71,Clear
2025-10-25,New York,-5.8,77,Thunderstorm
2025-10-26,New York,13.6,72,Clear
2025-10-27,New York,19.4,71,Clouds
2025-10-28,New York,5.9,69,Fog
2025-10-29,New York,21.5,98,Rain
2025-10-30,New York,6.6,25,Fog
2025-10-31,New York,26.7,56,Drizzle
2025-11-01,New York,14.6,96,Drizzle
2025-11-02,New York,34.6,81,Snow
2025-11-03,New York,10.9,77,Drizzle
2025-11-04,New York,-9.0,36,Snow
2025-11-05,New York,39.1,81,Clouds
2025-11-06,New York,5.8,67,Thunderstorm
2025-11-07,New York,9.6,65,Rain
2025-11-08,New York,21.5,22,Thunderstorm
2025-11-09,New York,26.6,30,Rain
2025-11-10,New York,1.2,83,Thunderstorm
2025-11-11,New York,-5.3,87,Clouds
2025-11-12,New York,9.7,22,Rain
2025-11-13,New York,0.4,88,Thunderstorm
2025-11-14,New York,0.3,86,Clouds
2025-11-15,New York,-2.7,58,Clouds
2025-11-16,New York,-9.5,75,Clear
2025-11-17,New York,-9.7,55,Thunderstorm
2025-11-18,New York,16.8,94,Snow
2025-11-19,New York,22.6,91,Clear
2025-11-20,New York,19.6,36,Fog
2025-11-21,New York,-9.4,65,Snow
2025-11-22,New York,21.3,63,Rain
2025-11-23,New York,-2.1,28,Snow
2025-11-24,New York,35.1,94,Fog
2025-11-25,New York,1.6,64,Fog
2025-11-26,New York,11.7,31,Thunderstorm
2025-11-27,New York,35.4,24,Fog
2025-11-28,New York,18.2,51,Drizzle
2025-11-29,New York,-7.3,38,Clear
2025-11-30,New York,6.4,31,Fog
2025-12-01,New York,15.9,94,Rain
2025-12-02,New York,19.7,59,Drizzle
2025-12-03,New York,-7.5,87,Rain
2025-12-04,New York,22.0,52,Snow
2025-12-05,New York,13.8,66,Clear
2025-12-06,New York,21.4,85,Clouds
2025-12-07,New York,17.1,53,Fog
2025-12-08,New York,8.2,54,Clear
2025-12-09,New York,39.8,45,Thunderstorm
2025-12-10,New York,1.0,44,Clouds
2025-12-11,New York,15.1,42,Snow
2025-12-12,New York,10.3,42,Fog
2025-12-13,New York,17.4,92,Snow
2025-12-14,New York,-8.5,30,Snow
2025-12-15,New York,13.0,53,Clouds
2025-12-16,New York,19.1,90,Snow
2025-12-17,New York,38.5,56,Drizzle
2025-12-18,New York,19.1,56,Thunderstorm
2025-12-19,New York,-9.9,76,Drizzle
2025-12-20,New York,27.1,54,Clouds
2025-12-21,New York,10.2,97,Clear
2025-12-22,New York,25.7,30,Clear
2025-12-23,New York,-5.9,27,Rain
2025-12-24,New York,1.0,30,Drizzle
2025-12-25,New York,-1.5,38,Clear
2025-12-26,New York,16.3,23,Clouds
2025-12-27,New York,11.2,42,Clear
2025-12-28,New York,13.1,58,Clouds
2025-12-29,New York,27.0,30,Thunderstorm
2025-12-30,New York,20.3,70,Thunderstorm
2025-12-31,New York,3.4,30,Clear
2020-01-01,Los Angeles,-0.8,50,Clouds
2020-01-02,Los Angeles,11.7,92,Fog
2020-01-03,Los Angeles,-1.8,100,Rain
2020-01-04,Los Angeles,15.3,66,Thunderstorm
2020-01-05,Los Angeles,-8.5,63,Thunderstorm
2020-01-06,Los Angeles,3.5,47,Fog
2020-01-07,Los Angeles,22.7,21,Clear
2020-01-08,Los Angeles,29.6,79,Clouds
2020-01-09,Los Angeles,22.7,87,Rain
2020-01-10,Los Angeles,21.9,72,Drizzle
2020-01-11,Los Angeles,31.1,33,Fog
2020-01-12,Los Angeles,3.0,47,Clear
2020-01-13,Los Angeles,24.8,71,Rain
2020-01-14,Los Angeles,16.5,51,Thunderstorm
2020-01-15,Los Angeles,-7.0,86,Drizzle
2020-01-16,Los Angeles,18.7,24,Drizzle
2020-01-17,Los Angeles,-1.7,66,Clouds
2020-01-18,Los Angeles,-3.7,74,Clouds
2020-01-19,Los Angeles,38.7,70,Clouds
2020-01-20,Los Angeles,-9.8,39,Snow
2020-01-21,Los Angeles,-3.3,23,Clouds
2020-01-22,Los Angeles,27.4,76,Clear
2020-01-23,Los Angeles,5.5,40,Snow
2020-01-24,Los Angeles,4.7,42,Fog
2020-01-25,Los Angeles,-3.6,51,Thunderstorm
2020-01-26,Los Angeles,16.6,62,Clear
2020-01-27,Los Angeles,29.0,25,Rain
2020-01-28,Los Angeles,-3.5,26,Snow
2020-01-29,Los Angeles,37.4,30,Snow
2020-01-30,Los Angeles,38.5,35,Rain
2020-01-31,Los Angeles,28.8,85,Thunderstorm
2020-02-01,Los Angeles,-1.4,81,Drizzle
2020-02-02,Los Angeles,31.6,24,Clouds
2020-02-03,Los Angeles,26.9,32,Clouds
2020-02-04,Los Angeles,-6.6,40,Rain
2020-02-05,Los Angeles,-8.9,95,Fog
2020-02-06,Los Angeles,8.3,38,Thunderstorm
2020-02-07,Los Angeles,-5.6,30,Clear
2020-02-08,Los Angeles,26.3,66,Snow
2020-02-09,Los Angeles,26.8,89,Clouds
2020-02-10,Los Angeles,7.0,35,Thunderstorm
2020-02-11,Los Angeles,24.9,83,Snow
2020-02-12,Los Angeles,3.5,94,Rain
2020-02-13,Los Angeles,0.6,66,Fog
2020-02-14,Los Angeles,7.9,30,Rain
2020-02-15,Los Angeles,23.9,31,Snow
2020-02-16,Los Angeles,-1.3,76,Snow
2020-02-17,Los Angeles,3.7,37,Thunderstorm
2020-02-18,Los Angeles,39.6,46,Snow
2020-02-19,Los Angeles,-2.0,39,Snow
2020-02-20,Los Angeles,25.5,32,Clouds
2020-02-21,Los Angeles,-9.4,72,Clear
2020-02-22,Los Angeles,1.7,43,Snow
2020-02-23,Los Angeles,12.4,87,Clear
2020-02-24,Los Angeles,17.1,25,Clouds
2020-02-25,Los Angeles,-3.3,80,Drizzle
2020-02-26,Los Angeles,-9.1,32,Thunderstorm
2020-02-27,Los Angeles,-2.3,91,Fog
2020-02-28,Los Angeles,8.0,93,Drizzle
2020-02-29,Los Angeles,-4.0,89,Thunderstorm
2020-03-01,Los Angeles,9.2,36,Clouds
2020-03-02,Los Angeles,23.1,24,Clouds
2020-03-03,Los Angeles,5.8,43,Snow
2020-03-04,Los Angeles,32.2,53,Snow
2020-03-05,Los Angeles,26.6,95,Thunderstorm
2020-03-06,Los Angeles,26.8,93,Snow
2020-03-07,Los Angeles,30.2,41,Clear
2020-03-08,Los Angeles,8.7,44,Drizzle
2020-03-09,Los Angeles,6.3,61,Fog
2020-03-10,Los Angeles,33.5,64,Clear
2020-03-11,Los Angeles,27.7,92,Clear
2020-03-12,Los Angeles,11.8,100,Rain
2020-03-13,Los Angeles,6.5,24,Clear
2020-03-14,Los Angeles,-7.0,82,Clouds
2020-03-15,Los Angeles,26.2,45,Drizzle
2020-03-16,Los Angeles,-5.9,56,Fog
2020-03-17,Los Angeles,6.5,99,Clouds
2020-03-18,Los Angeles,11.0,50,Thunderstorm
2020-03-19,Los Angeles,-5.2,40,Thunderstorm
2020-03-20,Los Angeles,9.9,81,Thunderstorm
2020-03-21,Los Angeles,28.6,96,Rain
2020-03-22,Los Angeles,8.6,78,Thunderstorm
2020-03-23,Los Angeles,0.1,84,Thunderstorm
2020-03-24,Los Angeles,5.4,57,Drizzle
2020-03-25,Los Angeles,9.3,20,Snow
2020-03-26,Los Angeles,36.7,43,Fog
2020-03-27,Los Angeles,28.4,33,Fog
2020-03-28,Los Angeles,11.2,36,Fog
2020-03-29,Los Angeles,15.2,97,Snow
2020-03-30,Los Angeles,-7.3,40,Snow
2020-03-31,Los Angeles,9.1,48,Snow
2020-04-01,Los Angeles,-1.8,33,Fog
2020-04-02,Los Angeles,27.2,21,Rain
2020-04-03,Los Angeles,38.0,61,Thunderstorm
2020-04-04,Los Angeles,16.0,30,Clouds
2020-04-05,Los Angeles,33.4,99,Fog
2020-04-06,Los Angeles,11.2,23,Thunderstorm
2020-04-07,Los Angeles,23.5,22,Clouds
2020-04-08,Los Angeles,-3.5,84,Rain
2020-04-09,Los Angeles,26.0,80,Clear
2020-04-10,Los Angeles,-5.2,79,Drizzle
2020-04-11,Los Angeles,13.2,72,Snow
2020-04-12,Los Angeles,1.4,92,Rain
2020-04-13,Los Angeles,16.4,79,Clouds
2020-04-14,Los Angeles,-9.7,76,Drizzle
2020-04-15,Los Angeles,34.6,22,Thunderstorm
2020-04-16,Los Angeles,5.6,90,Drizzle
2020-04-17,Los Angeles,-7.8,45,Clouds
2020-04-18,Los Angeles,-4.4,64,Snow
2020-04-19,Los Angeles,35.9,93,Rain
2020-04-20,Los Angeles,2.7,37,Fog
2020-04-21,Los Angeles,10.5,94,Rain
2020-04-22,Los Angeles,27.2,25,Fog
2020-04-23,Los Angeles,2.2,92,Fog
2020-04-24,Los Angeles,7.1,61,Fog
2020-04-25,Los Angeles,20.8,53,Drizzle
2020-04-26,Los Angeles,29.2,94,Fog
2020-04-27,Los Angeles,12.8,94,Clear
2020-04-28,Los Angeles,7.9,84,Snow
2020-04-29,Los Angeles,29.6,26,Rain
2020-04-30,Los Angeles,33.8,65,Clouds
2020-05-01,Los Angeles,34.9,84,Fog
2020-05-02,Los Angeles,13.5,29,Thunderstorm
2020-05-03,Los Angeles,7.0,91,Clear
2020-05-04,Los Angeles,9.4,84,Fog
2020-05-05,Los Angeles,-1.5,63,Thunderstorm
2020-05-06,Los Angeles,-3.7,41,Fog
2020-05-07,Los Angeles,2.9,91,Fog
2020-05-08,Los Angeles,29.6,41,Rain
2020-05-09,Los Angeles,-6.0,38,Drizzle
2020-05-10,Los Angeles,-5.9,98,Thunderstorm
2020-05-11,Los Angeles,31.3,60,Fog
2020-05-12,Los Angeles,10.6,85,Thunderstorm
2020-05-13,Los Angeles,0.9,79,Snow
2020-05-14,Los Angeles,6.5,29,Snow
2020-05-15,Los Angeles,20.5,98,Clouds
2020-05-16,Los Angeles,16.7,25,Thunderstorm
2020-05-17,Los Angeles,-5.2,26,Drizzle
2020-05-18,Los Angeles,-1.8,53,Drizzle
2020-05-19,Los Angeles,3.4,59,Drizzle
2020-05-20,Los Angeles,20.7,48,Rain
2020-05-21,Los Angeles,-4.4,100,Drizzle
2020-05-22,Los Angeles,2.5,72,Drizzle
2020-05-23,Los Angeles,38.1,52,Thunderstorm
2020-05-24,Los Angeles,2.5,83,Fog
2020-05-25,Los Angeles,36.7,30,Clear
2020-05-26,Los Angeles,36.4,90,Fog
2020-05-27,Los Angeles,25.4,81,Snow
2020-05-28,Los Angeles,11.7,38,Thunderstorm
2020-05-29,Los Angeles,34.9,31,Rain
2020-05-30,Los Angeles,11.3,80,Clear
2020-05-31,Los Angeles,6.8,71,Clear
2020-06-01,Los Angeles,31.6,40,Clear
2020-06-02,Los Angeles,27.4,80,Rain
2020-06-03,Los Angeles,29.2,52,Rain
2020-06-04,Los Angeles,16.5,60,Clear
2020-06-05,Los Angeles,23.0,67,Snow
2020-06-06,Los Angeles,8.4,48,Thunderstorm
2020-06-07,Los Angeles,22.5,37,Drizzle
2020-06-08,Los Angeles,1.2,29,Thunderstorm
2020-06-09,Los Angeles,18.6,88,Clouds
2020-06-10,Los Angeles,8.2,65,Clouds
2020-06-11,Los Angeles,14.0,98,Fog
2020-06-12,Los Angeles,28.7,92,Clear
2020-06-13,Los Angeles,39.7,90,Fog
2020-06-14,Los Angeles,-2.4,92,Clouds
2020-06-15,Los Angeles,10.6,32,Thunderstorm
2020-06-16,Los Angeles,37.3,56,Fog
2020-06-17,Los Angeles,-1.5,33,Snow
2020-06-18,Los Angeles,26.9,65,Drizzle
2020-06-19,Los Angeles,27.0,70,Fog
2020-06-20,Los Angeles,22.0,24,Snow
2020-06-21,Los Angeles,2.6,63,Rain
2020-06-22,Los Angeles,23.3,53,Snow
2020-06-23,Los Angeles,27.1,96,Fog
2020-06-24,Los Angeles,-4.0,42,Rain
2020-06-25,Los Angeles,30.2,35,Fog
2020-06-26,Los Angeles,38.0,73,Rain
2020-06-27,Los Angeles,6.5,61,Snow
2020-06-28,Los Angeles,33.5,59,Drizzle
2020-06-29,Los Angeles,20.3,42,Clouds
2020-06-30,Los Angeles,-4.0,81,Thunderstorm
2020-07-01,Los Angeles,2.8,54,Drizzle
2020-07-02,Los Angeles,29.8,73,Clear
2020-07-03,Los Angeles,11.1,34,Fog
2020-07-04,Los Angeles,2.6,71,Clouds
2020-07-05,Los Angeles,15.8,61,Thunderstorm
2020-07-06,Los Angeles,-8.8,65,Fog
2020-07-07,Los Angeles,17.6,30,Clear
2020-07-08,Los Angeles,20.6,48,Clouds
2020-07-09,Los Angeles,21.7,69,Clear
2020-07-10,Los Angeles,-5.3,82,Fog
2020-07-11,Los Angeles,15.1,41,Snow
2020-07-12,Los Angeles,27.4,24,Clear
2020-07-13,Los Angeles,36.2,22,Clouds
2020-07-14,Los Angeles,1.3,96,Snow
2020-07-15,Los Angeles,8.2,21,Thunderstorm
2020-07-16,Los Angeles,-2.6,30,Clear
2020-07-17,Los Angeles,29.6,79,Rain
2020-07-18,Los Angeles,37.5,34,Thunderstorm
2020-07-19,Los Angeles,26.3,70,Fog
2020-07-20,Los Angeles,9.8,70,Drizzle
2020-07-21,Los Angeles,26.6,47,Snow
2020-07-22,Los Angeles,-6.6,65,Clear
2020-07-23,Los Angeles,6.0,21,Fog
2020-07-24,Los Angeles,10.8,74,Snow
2020-07-25,Los Angeles,-6.8,22,Thunderstorm
2020-07-26,Los Angeles,33.3,87,Clear
2020-07-27,Los Angeles,36.1,24,Thunderstorm
2020-07-28,Los Angeles,0.2,90,Drizzle
2020-07-29,Los Angeles,9.0,70,Clear
2020-07-30,Los Angeles,16.2,62,Fog
2020-07-31,Los Angeles,12.0,30,Fog
2020-08-01,Los Angeles,32.3,27,Drizzle
2020-08-02,Los Angeles,-1.0,70,Rain
2020-08-03,Los Angeles,-3.8,29,Drizzle
2020-08-04,Los Angeles,23.9,25,Fog
2020-08-05,Los Angeles,36.1,83,Thunderstorm
2020-08-06,Los Angeles,12.2,92,Fog
2020-08-07,Los Angeles,-1.2,69,Clouds
2020-08-08,Los Angeles,3.9,28,Clouds
2020-08-09,Los Angeles,33.9,61,Snow
2020-08-10,Los Angeles,22.9,73,Snow
2020-08-11,Los Angeles,12.6,49,Clouds
2020-08-12,Los Angeles,16.1,68,Fog
2020-08-13,Los Angeles,30.9,36,Fog
2020-08-14,Los Angeles,21.2,100,Clouds
2020-08-15,Los Angeles,22.0,90,Drizzle
2020-08-16,Los Angeles,6.8,43,Fog
2020-08-17,Los Angeles,29.3,49,Drizzle
2020-08-18,Los Angeles,7.1,52,Fog
2020-08-19,Los Angeles,29.5,98,Thunderstorm
2020-08-20,Los Angeles,-7.3,79,Clouds
2020-08-21,Los Angeles,18.3,92,Drizzle
2020-08-22,Los Angeles,-4.2,82,Drizzle
2020-08-23,Los Angeles,6.7,21,Clear
2020-08-24,Los Angeles,26.5,67,Clouds
2020-08-25,Los Angeles,18.7,49,Drizzle
2020-08-26,Los Angeles,28.2,30,Clear
2020-08-27,Los Angeles,38.6,82,Fog
2020-08-28,Los Angeles,17.8,83,Drizzle
2020-08-29,Los Angeles,19.7,59,Drizzle
2020-08-30,Los Angeles,31.7,52,Drizzle
2020-08-31,Los Angeles,29.8,95,Thunderstorm
2020-09-01,Los Angeles,-9.4,20,Thunderstorm
2020-09-02,Los Angeles,-6.8,68,Fog
2020-09-03,Los Angeles,35.4,99,Snow
2020-09-04,Los Angeles,11.9,60,Fog
2020-09-05,Los Angeles,17.6,74,Fog
2020-09-06,Los Angeles,22.9,40,Clouds
2020-09-07,Los Angeles,-8.7,36,Clouds
2020-09-08,Los Angeles,2.6,97,Drizzle
2020-09-09,Los Angeles,7.1,20,Snow
2020-09-10,Los Angeles,1.1,46,Clouds
2020-09-11,Los Angeles,8.2,88,Snow
2020-09-12,Los Angeles,36.4,74,Clear
2020-09-13,Los Angeles,21.8,58,Snow
2020-09-14,Los Angeles,35.8,77,Clear
2020-09-15,Los Angeles,36.9,47,Clear
2020-09-16,Los Angeles,17.7,65,Clouds
2020-09-17,Los Angeles,-5.4,55,Fog
2020-09-18,Los Angeles,3.2,86,Rain
2020-09-19,Los Angeles,29.3,52,Clouds
2020-09-20,Los Angeles,6.2,32,Clouds
2020-09-21,Los Angeles,10.9,39,Clear
2020-09-22,Los Angeles,36.4,99,Rain
2020-09-23,Los Angeles,29.6,95,Thunderstorm
2020-09-24,Los Angeles,25.2,91,Clear
2020-09-25,Los Angeles,36.2,30,Clear
2020-09-26,Los Angeles,14.2,91,Snow
2020-09-27,Los Angeles,25.8,95,Snow
2020-09-28,Los Angeles,-1.1,59,Clouds
2020-09-29,Los Angeles,4.1,84,Fog
2020-09-30,Los Angeles,36.6,78,Fog
2020-10-01,Los Angeles,19.7,87,Thunderstorm
2020-10-02,Los Angeles,13.5,43,Thunderstorm
2020-10-03,Los Angeles,28.1,41,Drizzle
2020-10-04,Los Angeles,33.3,87,Snow
2020-10-05,Los Angeles,10.2,90,Fog
2020-10-06,Los Angeles,1.8,83,Drizzle
2020-10-07,Los Angeles,4.8,66,Thunderstorm
2020-10-08,Los Angeles,30.4,84,Snow
2020-10-09,Los Angeles,13.9,46,Clouds
2020-10-10,Los Angeles,14.9,90,Clear
2020-10-11,Los Angeles,1.3,40,Fog
2020-10-12,Los Angeles,2.1,37,Clear
2020-10-13,Los Angeles,22.0,69,Fog
2020-10-14,Los Angeles,21.7,98,Rain
2020-10-15,Los Angeles,18.0,94,Clouds
2020-10-16,Los Angeles,23.0,80,Clouds
2020-10-17,Los Angeles,7.8,74,Clear
2020-10-18,Los Angeles,-5.6,89,Fog
2020-10-19,Los Angeles,26.6,96,Clouds
2020-10-20,Los Angeles,-6.4,47,Clouds
2020-10-21,Los Angeles,22.7,37,Snow
2020-10-22,Los Angeles,7.6,58,Rain
2020-10-23,Los Angeles,31.5,40,Drizzle
2020-10-24,Los Angeles,24.1,70,Clouds
2020-10-25,Los Angeles,30.4,52,Drizzle
2020-10-26,Los Angeles,5.8,84,Drizzle
2020-10-27,Los Angeles,2.1,92,Clear
2020-10-28,Los Angeles,-2.4,50,Clear
2020-10-29,Los Angeles,-5.9,51,Thunderstorm
2020-10-30,Los Angeles,37.6,93,Fog
2020-10-31,Los Angeles,-9.9,53,Rain
2020-11-01,Los Angeles,37.6,59,Snow
2020-11-02,Los Angeles,12.3,74,Snow
2020-11-03,Los Angeles,18.7,93,Thunderstorm
2020-11-04,Los Angeles,7.9,72,Drizzle
2020-11-05,Los Angeles,24.6,44,Clear
2020-11-06,Los Angeles,36.8,93,Drizzle
2020-11-07,Los Angeles,29.1,53,Snow
2020-11-08,Los Angeles,8.3,82,Rain
2020-11-09,Los Angeles,21.3,30,Clear
2020-11-10,Los Angeles,-1.1,87,Rain
2020-11-11,Los Angeles,36.8,28,Thunderstorm
2020-11-12,Los Angeles,-9.1,73,Drizzle
2020-11-13,Los Angeles,-7.4,82,Snow
2020-11-14,Los Angeles,17.7,38,Fog
2020-11-15,Los Angeles,-3.9,69,Snow
2020-11-16,Los Angeles,34.3,55,Drizzle
2020-11-17,Los Angeles,31.3,25,Clear
2020-11-18,Los Angeles,-6.4,33,Drizzle
2020-11-19,Los Angeles,39.3,85,Fog
2020-11-20,Los Angeles,17.3,32,Clouds
2020-11-21,Los Angeles,27.5,24,Thunderstorm
2020-11-22,Los Angeles,14.4,93,Snow
2020-11-23,Los Angeles,38.1,48,Rain
2020-11-24,Los Angeles,21.3,29,Snow
2020-11-25,Los Angeles,-5.4,90,Clear
2020-11-26,Los Angeles,11.8,55,Fog
2020-11-27,Los Angeles,18.8,38,Rain
2020-11-28,Los Angeles,30.4,84,Clouds
2020-11-29,Los Angeles,-5.8,50,Rain
2020-11-30,Los Angeles,28.0,91,Rain
2020-12-01,Los Angeles,31.4,82,Rain
2020-12-02,Los Angeles,7.7,94,Clear
2020-12-03,Los Angeles,9.3,74,Drizzle
2020-12-04,Los Angeles,12.2,76,Rain
2020-12-05,Los Angeles,39.2,78,Fog
2020-12-06,Los Angeles,7.7,93,Clouds
2020-12-07,Los Angeles,30.9,94,Clouds
2020-12-08,Los Angeles,22.3,32,Clear
2020-12-09,Los Angeles,5.0,66,Snow
2020-12-10,Los Angeles,34.1,28,Drizzle
2020-12-11,Los Angeles,17.0,97,Fog
2020-12-12,Los Angeles,19.6,92,Snow
2020-12-13,Los Angeles,3.9,80,Rain
2020-12-14,Los Angeles,28.5,60,Thunderstorm
2020-12-15,Los Angeles,22.3,95,Fog
2020-12-16,Los Angeles,-3.9,64,Thunderstorm
2020-12-17,Los Angeles,20.5,80,Clear
2020-12-18,Los Angeles,-5.8,66,Snow
2020-12-19,Los Angeles,16.8,24,Clear
2020-12-20,Los Angeles,7.6,94,Snow
2020-12-21,Los Angeles,-8.3,79,Clouds
2020-12-22,Los Angeles,7.8,74,Clear
2020-12-23,Los Angeles,2.4,70,Drizzle
2020-12-24,Los Angeles,-2.9,69,Thunderstorm
2020-12-25,Los Angeles,-9.4,95,Fog
2020-12-26,Los Angeles,11.6,99,Clear
2020-12-27,Los Angeles,2.6,95,Fog
2020-12-28,Los Angeles,34.3,97,Clouds
2020-12-29,Los Angeles,23.1,100,Snow
2020-12-30,Los Angeles,-1.6,41,Drizzle
2020-12-31,Los Angeles,-7.9,84,Fog
2021-01-01,Los Angeles,0.3,21,Rain
2021-01-02,Los Angeles,34.3,88,Rain
2021-01-03,Los Angeles,14.6,71,Fog
2021-01-04,Los Angeles,4.9,78,Drizzle
2021-01-05,Los Angeles,24.9,61,Clear
2021-01-06,Los Angeles,13.2,70,Thunderstorm
2021-01-07,Los Angeles,36.1,35,Drizzle
2021-01-08,Los Angeles,6.7,42,Clear
2021-01-09,Los Angeles,11.3,38,Drizzle
2021-01-10,Los Angeles,33.1,83,Drizzle
2021-01-11,Los Angeles,34.4,93,Drizzle
2021-01-12,Los Angeles,30.9,94,Fog
2021-01-13,Los Angeles,30.2,74,Rain
2021-01-14,Los Angeles,31.1,20,Thunderstorm
2021-01-15,Los Angeles,-6.2,82,Fog
2021-01-16,Los Angeles,-2.5,81,Rain
2021-01-17,Los Angeles,37.7,33,Clear
2021-01-18,Los Angeles,-7.9,61,Rain
2021-01-19,Los Angeles,14.3,70,Fog
2021-01-20,Los Angeles,-5.6,64,Rain
2021-01-21,Los Angeles,18.7,44,Thunderstorm
2021-01-22,Los Angeles,6.3,91,Thunderstorm
2021-01-23,Los Angeles,26.9,95,Snow
2021-01-24,Los Angeles,26.2,72,Clouds
2021-01-25,Los Angeles,25.6,96,Rain
2021-01-26,Los Angeles,37.5,69,Thunderstorm
2021-01-27,Los Angeles,26.6,99,Rain
2021-01-28,Los Angeles,-10.0,83,Clouds
2021-01-29,Los Angeles,-4.3,74,Clouds
2021-01-30,Los Angeles,19.6,86,Clear
2021-01-31,Los Angeles,33.3,54,Clouds
2021-02-01,Los Angeles,37.9,21,Snow
2021-02-02,Los Angeles,37.4,84,Drizzle
2021-02-03,Los Angeles,1.2,97,Rain
2021-02-04,Los Angeles,36.7,34,Thunderstorm
2021-02-05,Los Angeles,28.1,90,Rain
2021-02-06,Los Angeles,-0.7,71,Fog
2021-02-07,Los Angeles,16.1,71,Fog
2021-02-08,Los Angeles,-2.9,53,Drizzle
2021-02-09,Los Angeles,-1.6,33,Fog
2021-02-10,Los Angeles,10.6,71,Thunderstorm
2021-02-11,Los Angeles,25.2,86,Clouds
2021-02-12,Los Angeles,30.4,30,Fog
2021-02-13,Los Angeles,-2.0,39,Snow
2021-02-14,Los Angeles,-9.3,23,Rain
2021-02-15,Los Angeles,25.0,74,Snow
2021-02-16,Los Angeles,18.8,57,Snow
2021-02-17,Los Angeles,16.2,92,Clear
2021-02-18,Los Angeles,24.8,20,Snow
2021-02-19,Los Angeles,35.0,53,Clear
2021-02-20,Los Angeles,32.6,32,Thunderstorm
2021-02-21,Los Angeles,6.2,38,Clear
2021-02-22,Los Angeles,3.1,83,Clouds
2021-02-23,Los Angeles,32.7,53,Clouds
2021-02-24,Los Angeles,29.1,96,Drizzle
2021-02-25,Los Angeles,-2.4,43,Snow
2021-02-26,Los Angeles,-5.4,65,Thunderstorm
2021-02-27,Los Angeles,2.3,82,Snow
2021-02-28,Los Angeles,6.2,95,Drizzle
2021-03-01,Los Angeles,3.1,45,Fog
2021-03-02,Los Angeles,27.3,94,Fog
2021-03-03,Los Angeles,28.0,45,Rain
2021-03-04,Los Angeles,39.1,58,Thunderstorm
2021-03-05,Los Angeles,34.0,87,Rain
2021-03-06,Los Angeles,9.6,74,Drizzle
2021-03-07,Los Angeles,7.0,95,Rain
2021-03-08,Los Angeles,16.4,88,Snow
2021-03-09,Los Angeles,37.9,29,Clouds
2021-03-10,Los Angeles,29.6,61,Rain
2021-03-11,Los Angeles,9.4,55,Thunderstorm
2021-03-12,Los Angeles,25.4,65,Thunderstorm
2021-03-13,Los Angeles,39.2,33,Clear
2021-03-14,Los Angeles,-6.9,21,Clouds
2021-03-15,Los Angeles,-3.0,44,Thunderstorm
2021-03-16,Los Angeles,25.3,97,Clear
2021-03-17,Los Angeles,6.6,98,Clear
2021-03-18,Los Angeles,7.1,40,Thunderstorm
2021-03-19,Los Angeles,30.3,81,Clouds
2021-03-20,Los Angeles,30.5,29,Clouds
2021-03-21,Los Angeles,-5.5,21,Fog
2021-03-22,Los Angeles,7.8,63,Rain
2021-03-23,Los Angeles,2.6,65,Clouds
2021-03-24,Los Angeles,-8.5,67,Clouds
2021-03-25,Los Angeles,36.9,68,Snow
2021-03-26,Los Angeles,27.3,26,Rain
2021-03-27,Los Angeles,19.2,68,Drizzle
2021-03-28,Los Angeles,37.0,46,Thunderstorm
2021-03-29,Los Angeles,3.1,92,Fog
2021-03-30,Los Angeles,32.1,73,Drizzle
2021-03-31,Los Angeles,-1.0,37,Clouds
2021-04-01,Los Angeles,39.7,75,Thunderstorm
2021-04-02,Los Angeles,12.0,64,Snow
2021-04-03,Los Angeles,18.4,78,Snow
2021-04-04,Los Angeles,20.8,36,Clear
2021-04-05,Los Angeles,12.1,55,Snow
2021-04-06,Los Angeles,31.8,100,Drizzle
2021-04-07,Los Angeles,29.8,21,Rain
2021-04-08,Los Angeles,22.8,22,Clouds
2021-04-09,Los Angeles,-1.3,77,Clouds
2021-04-10,Los Angeles,19.8,49,Clouds
2021-04-11,Los Angeles,16.9,26,Clear
2021-04-12,Los Angeles,23.7,75,Rain
2021-04-13,Los Angeles,15.7,99,Clouds
2021-04-14,Los Angeles,13.5,96,Clear
2021-04-15,Los Angeles,-2.5,27,Clear
2021-04-16,Los Angeles,20.7,26,Clouds
2021-04-17,Los Angeles,29.3,22,Clouds
2021-04-18,Los Angeles,14.2,92,Clouds
2021-04-19,Los Angeles,27.2,33,Fog
2021-04-20,Los Angeles,0.6,60,Drizzle
2021-04-21,Los Angeles,5.3,58,Rain
2021-04-22,Los Angeles,28.4,70,Snow
2021-04-23,Los Angeles,31.6,86,Thunderstorm
2021-04-24,Los Angeles,19.6,91,Thunderstorm
2021-04-25,Los Angeles,33.8,33,Fog
2021-04-26,Los Angeles,24.4,58,Fog
2021-04-27,Los Angeles,31.2,91,Thunderstorm
2021-04-28,Los Angeles,37.1,24,Fog
2021-04-29,Los Angeles,10.7,40,Rain
2021-04-30,Los Angeles,14.4,27,Drizzle
2021-05-01,Los Angeles,16.6,46,Clear
